id,question,answer,mean_sim,max_sim,min_sim,std_sim,range_sim
1828,Cho đoạn văn sau Nước_mắt ông giàn ra Về làng tức_là chịu quay lại làm nô_lệ cho thằng Tây_Ông lão nghĩ ngay đến mấy thằng kì lí chuyên_môn khua khoét ngày trước lại ra vào hống_hách ở trong cái đình Và cái đình lại như của riêng chúng_nó lại thâm_nghiêm ghê_gớm chúa toàn những sự ức_hiếp đè_nén Ngày_ngày chúng dong ra dong vào đánh tổ_tôm mà bàn tư việc làng với nhau ở trong ấy Những hạng khố_rách_áo_ôm như ông có đi qua cũng chỉ dám liếc trộm vào rồi cắm_đầu xuống mà lủi đi Đoạn văn trên sử_dụng ngôn_ngữ nào,Ngôn_ngữ độc_thoại của nhân_vật và ngôn_ngữ trần_thuật của tác_giả,0.9975786209106445,0.9992716908454895,0.9941926002502441,0.0023943062406033278,0.005079090595245361
1829,Đoạn văn sau có mấy lượt lời và lượt đáp Mãi khuya bà Hai mới chống gối đứng dậy Bà lẳng_lặng xuống bếp châm lửa ngồi tính tiền hàng Vẫn những tiền cua tiền bún tiền đỗ tiền kẹo Vẫn cái giọng rì_rầm rì_rầm thường_ngày Này thầy nó ạ Ông Hai nằm rũ ra ở trên giường không nói gì Thầy nó ngủ rồi à Gì_Ông lão khẽ nhúc_nhích Tôi thấy người ta đồn Ông lão gắt lên Biết rồi Bà Hai nín_bặt Gian nhà lặng đi hiu_hắt Kim_Lân_Làng,3 lượt lời và 2 lượt đáp,0.999093234539032,0.9995178580284119,0.998767614364624,0.0003141842607874423,0.0007502436637878418
1830,Tác_dụng của ngôn_ngữ độc_thoại trong văn_bản tự_sự là gì,Diễn_đạt tế_nhị những dòng suy_nghĩ có chiều sâu của nhân_vật,0.5237942337989807,0.5979737043380737,0.48189324140548706,0.05259968712925911,0.11608046293258667
1831,Trong các đoạn sau đoạn nào không sử_dụng yếu_tố độc_thoại_nội_tâm,Ông Hai trả tiền nước đứng dậy chèm chẹp miệng cười_nhạt một tiếng vươn vai nói to Hà nắng gớm về nào,0.7364781498908997,0.7769995927810669,0.6934971809387207,0.03413405641913414,0.08350241184234619
1842,Có những cách miêu_tả nội_tâm nào,Tất_cả đều đúng,0.45650526881217957,0.49612390995025635,0.4041774272918701,0.038597770035266876,0.09194648265838623
1843,Câu_thơ sau có sự kết_hợp giữa các phương_thức biểu_đạt nào Bẽ_bàng mây sớm đèn khuya Nửa tình nửa cảnh như chia tấm lòng Tưởng người dưới nguyệt chén đồng Tin_sương luống những rày trông mai chờ Bên trời góc bể bơ_vơ Tấm_son gột_rửa bao_giờ cho phai,Tự_sự kết_hợp miêu_tả nội_tâm,0.9758469462394714,0.9882345795631409,0.9684995412826538,0.008809875696897507,0.01973503828048706
1844,Nhận_định nào sau nói đúng nhất đối_tượng của miêu_tả nội_tâm,Tất_cả đều đúng,0.7009300589561462,0.7115556001663208,0.6940716505050659,0.00761865358799696,0.017483949661254883
1845,Đoạn văn sau sử_dụng phương_thức biểu_đạt nào Đã bao lần tôi từ những chốn xa_xôi trở về Kukurêu và lần nào tôi cũng nghĩ thầm với một nỗi buồn da_diết Ta sắp được thấy chúng chưa hai cây phong sinh_đôi ấy Mong sao chóng về tới làng chóng lên đồi mà đến với hai cây phong Rồi sau đó cứ đứng dưới gốc cây để nghe mãi tiếng lá reo cho đến khi say_sưa ngây_ngất,Tự_sự kết_hợp miêu_tả nội_tâm,0.9836187362670898,0.9945118427276611,0.9727255702018738,0.010893136262893677,0.021786272525787354
1846,Những câu văn sau trong tác_phẩm Lão Hạc_Nam_Cao chủ_yếu miêu_tả điều gì Mắt lão đột_nhiên co_rúm lại Những nếp nhăn xô lại với nhau ép cho mắt chảy ra cái đầu lão nghẹo về một bên và cái miệng móm_mém của lão mếu như con_nít,Nét mặt của lão Hạc,0.9603255391120911,0.9856478571891785,0.9244076013565063,0.02609972096979618,0.06124025583267212
1847,Dòng nào nói đúng nhất điều mà NguyễnThành_Long ca_ngợi trong Lặng_lẽ Sa_Pa,Vẻ đẹp của con_người lao_động và ý_nghĩa của những công_việc thầm_lặng,0.9006871581077576,0.9306449294090271,0.8726483583450317,0.023715853691101074,0.05799657106399536
1848,Trong tác_phẩm anh thanh_niên chủ_yếu được tác_giả miêu_tả bằng cách nào,Hiện ra qua sự nhìn_nhận đánh_giá của các nhân_vật khác,0.7970192432403564,0.8112568855285645,0.7871420979499817,0.010316360741853714,0.024114787578582764
1849,Câu_Cháu ở đây có nhiệm_vụ đo gió đo mưa đo nắng tính mây đo chấn_động mặt_đất dự vào việc báo trước thời_tiết hàng ngày phục_vụ sản_xuất phục_vụ chiến_đấu có tác_dụng gì,Giới_thiệu công_việc của anh thanh_niên,0.9453269839286804,0.9710424542427063,0.922049880027771,0.020075317472219467,0.0489925742149353
1850,Ý nào sau đây không đúng khi nói về cảm_hứng âm_vang từ Lặng_lẽ Sa_Pa mang lại,Nơi nghỉ_mát và đầy cảm_hứng nghệ_thuật,0.7287006378173828,0.8065482974052429,0.5905181169509888,0.09797100722789764,0.21603018045425415
1851,Vấn_đề thèm người của anh thanh_niên trong Lặng_lẽ Sa_Pa có_thể hiểu là gì,Đây là con_người tình_cảm,0.7253009676933289,0.9240162968635559,0.6187607049942017,0.14063531160354614,0.30525559186935425
1852,Truyện_Lặng lẽ Sa_Pa của NguyễnThành_Long có sự kết_hợp của các phương_thức biểu_đạt nào,Tự_sự trữ_tình bình_luận miêu_tả,0.7752860188484192,0.7970075607299805,0.7349746823310852,0.028533104807138443,0.062032878398895264
1853,Trong tác_phẩm Lặng_lẽ Sa_Pa nhà_văn không đặt tên cụ_thể cho nhân_vật là vì,Chi_phối cách viết truyện họ là những con_người vô_danh sống đẹp có_mặt ở khắp_nơi,0.6828160285949707,0.7102968692779541,0.6632320880889893,0.020009081810712814,0.047064781188964844
1854,Tác_phẩm Lặng_lẽ Sa_Pa được viết theo thể_loại nào,Truyện_ngắn,0.8438856601715088,0.8503010272979736,0.8337706327438354,0.007237822283059359,0.016530394554138184
1855,Chuyện Lặng_lẽ Sa_Pa có nhân vật chính là ai,Anh thanh_niên,0.7426981329917908,0.7564738988876343,0.7200170159339905,0.0161607563495636,0.0364568829536438
1856,Thử_thách lớn nhất đối_với anh thanh_niên là gì,Sự cô_đơn vắng_vẻ,0.8222425580024719,0.8450220227241516,0.7852741479873657,0.026374800130724907,0.05974787473678589
1857,Cốt_truyện của Lặng_lẽ Sa_Pa là gì,Cuộc gặp_gỡ đầy bất_ngờ giữa ông hoạ_sĩ cô kĩ_sư với anh thanh_niên làm công_tác khí_tượng trên đỉnh Yên_Sơn thuộc Sa_Pa,0.8826997876167297,0.9048002362251282,0.8705280423164368,0.01565415784716606,0.034272193908691406
1858,Truyện_Lặng lẽ Sa_Pa chủ_yếu được kể qua cái nhìn của ai,Ông hoạ_sĩ già,0.7832315564155579,0.8519876003265381,0.7309749126434326,0.0507621206343174,0.12101268768310547
1901,Đoạn văn sau được kể theo ngôi_thứ mấy Vũ_Thị_Thiết người con gái quê ở Nam_Xương tính_tình đã thuỳ_mị nết_na lại thêm tư dung tốt_đẹp Trong làng có chàng Trương_Sinh mến vì dung_hạnh xin mẹ đem trăm lạng vàng cưới về Song Trương có tính đa_nghi đối_với vợ phòng_ngừa quá_sức Nàng cũng giữ_gìn khuôn_phép không phải để lúc_nào vợ_chồng phải đến thất hoà Cuộc sum_họp chưa được bao_lâu thì xảy ra việc triều_đình bắt lính đi đánh giặc Chiêm_Trương tuy con nhà hào_phú nhưng không có học nên tên phải ghi trong sổ đi lính đi vào loại đầu,Ngôi_thứ ba,0.9816147685050964,0.9896340370178223,0.9713171720504761,0.007649387698620558,0.01831686496734619
1902,Tác_dụng của ngôi kể trong đoạn trích trên,Nêu sự_việc diễn_biến một_cách khách_quan,0.708117663860321,0.8924003839492798,0.6111119985580444,0.13036811351776123,0.28128838539123535
1903,Ai là người kể chuyện trong đoạn văn sau Hai ông con theo cấp_bậc bước xuống đồi đến mặt đường nhìn lên không thấy người con trai đứng đấy nữa Anh ta đã vào nhà trong Ông xách cái làn trứng cô ôm bó hoa to Lúc bấy_giờ nắng đã mạ bạc cả con đèo đốt cháy rừng cây hừng_hực như một bó đuốc lớn Nắng chiếu làm cho bó hoa càng thêm rực_rỡ và làm cho cô gái thấy mình rực_rỡ theo Hai người lững_thững đi về phía chiếc xe đỗ im_lặng rất lâu Bỗng bác già nhìn đồng_hồ và nói một_mình Thanh_niên bây_giờ lạ thật Các anh_chị cứ như con bướm Mà đã mười một giờ đến giờ ốp đâu Tại_sao anh ta không tiễn mình đến tận xe nhỉ,Tác_giả,0.9899446368217468,0.9914668202400208,0.9883255362510681,0.0012842491269111633,0.0031412839889526367
1904,Trong văn_tự sự hình_thức kể chuyện theo ngôi_thứ ba có nghĩa là,Người kể giấu mình có_mặt khắp_nơi trong văn_bản người kể này biết hết mọi việc mọi hành_động tâm tưu tình_cảm của các nhân_vật,0.7013850212097168,0.75901859998703,0.6717336177825928,0.040758777409791946,0.08728498220443726
1905,Vai_trò của người kể chuyện trong văn_bản tự_sự,Cả A và C đều đúng,0.7129321694374084,0.7425594329833984,0.6566721200942993,0.03980065509676933,0.08588731288909912
1916,Đánh_giá như_thế_nào về phản_ứng tâm_lí của bé Thu khi không chịu nhận ông Sáu là cha,Cả A B C đều đúng,0.6970524787902832,0.7539102435112,0.6385049819946289,0.04712914675474167,0.11540526151657104
1917,Câu văn tiếng kêu của nó như tiếng xé xé im_lặng và xé cả ruột_gan mọi người nghe thật xót_xa sử_dụng biện_pháp nghệ_thuật nào,So_sánh,0.8356943130493164,0.8581115007400513,0.7929921746253967,0.030207475647330284,0.06511932611465454
1918,Khi chứng_kiến cảnh cha_con bé Thu chia_tay người kể chuyện cảm_thấy khó thở như có bàn_tay ai nắm lấy trái_tim Chi_tiết đó nói lên tâm_trạng gì ở nhân_vật,Xúc_động nghẹn_ngào,0.7683417201042175,0.7999383211135864,0.7199106216430664,0.03477218747138977,0.08002769947052002
1919,Từ_ngữ địa_phương Nam_Bộ được sử_dụng trong bài có tác_dụng gì,Cho biết nhà_văn rất am_hiểu vùng_đất Nam_Bộ và muốn tạo_dựng một không_khí Nam_Bộ trong câu_chuyện,0.8220316767692566,0.849406361579895,0.7808740139007568,0.02962709218263626,0.06853234767913818
1920,Đọc câu văn sau và trả_lời câu hỏi Cây lược dài độ hơn một tấc bề ngang độ ba phân rưỡi cây lược cho con gái cây lược dùng để chải mái_tóc dài cây lược chỉ có một hàng răng thưa Việc lặp lại bốn lần cây lược trong câu văn trên có tác_dụng gì,Để nhấn_mạnh tình_cảm đặc_biệt mà người cha gửi_gắm vào cây lược,0.9392163753509521,0.9836149215698242,0.8526126146316528,0.061244651675224304,0.1310023069381714
1921,Vì sao cây lược lại có một ý_nghĩa quý_giá thiêng_liêng đối_với ông Sáu,Vì nó làm dịu đi nỗi ân_hận và chứa_đựng bao_nhiêu tình_cảm yêu_mến nhớ_thương mong_đợi của người cha đối_với đứa con trong xa_cách,0.8054558634757996,0.8588483929634094,0.7428191304206848,0.04781762510538101,0.11602926254272461
1923,Nhận_định nào sau đây không phù_hợp với giá_trị nghệ_thuật của truyện Chiếc lược ngà,Nghệ_thuật tả cảnh và độc_thoại_nội_tâm sâu_sắc,0.8575851917266846,0.8827372193336487,0.8396960496902466,0.01830662041902542,0.0430411696434021
1924,Người kể truyện trong đoạn trích là ai,Bạn ông Sáu,0.8969281315803528,0.9351882934570312,0.8681502342224121,0.028177529573440552,0.06703805923461914
1925,Câu văn trong những ngày hoà_bình vừa lập lại chỉ thấy con qua tấm ảnh nhỏ thôi chủ_yếu nhiệm_vụ gì,Giới_thiệu hoàn_cảnh gia_đình ông Sáu,0.7563892006874084,0.7886376976966858,0.7113862037658691,0.03280201181769371,0.07725149393081665
1926,Câu văn Xuồng vào bến thấy một đứa bé độ tám tuổi cắt tóc ngang vai mặc quần đen áo_bông đỏ đang chơi nhà chòi dưới bóng cây xoài trước sân_nhà đoán biết là con không_thể chờ xuồng cặp lại bến anh nhún chân nhảy thót lên xô chiếc xuồng tạt ra khiến tôi bị chới_với nói lên tâm_trạng gì của ông Sáu,Vội_vàng cuống_quýt muốn được gặp con,0.858506441116333,0.9636911153793335,0.7424790859222412,0.0906342938542366,0.22121202945709229
1927,Câu văn Con_bé thấy lạ quá nó chớp_mắt như muốn hỏi đó là ai mặt nó bỗng tái đi rồi vụt chạy kêu thét lên Má Má nói lên thái_độ gì ở bé Thu trước sự vồ_vập của người cha,Ngờ_vực sợ_hãi,0.9127822518348694,0.9638789296150208,0.8770941495895386,0.03706720843911171,0.08678478002548218
1928,Phép so_sánh ở phần in đậm trong câu văn sau có tác_dụng gì Còn anh anh đứng sững lại đó nhìn theo con nỗi đau_đớn khiến mặt anh sầm lại trông thật đáng thương và hai tay buông xuống như bị gãy,Nhấn_mạnh nỗi đau_đớn của ông Sáu,0.9789915084838867,0.9879080057144165,0.9688027501106262,0.007851389236748219,0.019105255603790283
1929,Các chi_tiết trong truyện thể_hiện nhân_vật bé Thu là người thế_nào Chỉ gọi trống không với ông Sáu mà không chịu gọi cha Nhất_định không chịu nhờ ông chắt giúp nồi cơm đang sôi Hất trứng_cá mà ông Sáu gắp cho làm tung_toé ra mâm cơm Bỏ về nhà ngoại cố_ý dây cột xuồng kêu rổn rang thật to,Ương_ngạnh,0.9462291598320007,0.9609733819961548,0.9247161746025085,0.015556536614894867,0.03625720739364624
1930,Lý_do mà bé Thu không chịu nhận ông Sáu là ba,Vì mặt ông Sáu có thêm vết thẹo,0.9203636050224304,0.9418473839759827,0.9026781320571899,0.0162147656083107,0.039169251918792725
1931,Chiếc lược ngà của Nguyễn_Quang_Sáng viết cùng thể_loại với tác_phẩm nào,Làng,0.7339608073234558,0.7655178308486938,0.7082914710044861,0.023730600252747536,0.057226359844207764
1932,Tại_sao người đọc biết được truyện Chiếc lược ngà viết về vùng_đất Nam_Bộ,Nhờ tên các địa_danh trong truyện,0.8759191036224365,0.9300859570503235,0.8427419662475586,0.03862357139587402,0.08734399080276489
1933,Nội_dung văn_bản Chiếc lược ngà trong SGK chủ_yếu viết về điều gì,Tình cha_con trong cảnh_ngộ éo_le của cuộc chiến_tranh,0.882053554058075,0.9253498315811157,0.8027799725532532,0.05613447725772858,0.12256985902786255
1934,Đoạn trích trong SGK có mấy nhân_vật chính,Hai,0.8241451382637024,0.907543957233429,0.6979066133499146,0.09078685939311981,0.2096373438835144
1935,Đoạn trích có mấy tình_huống thể_hiện chủ_đề tư_tưởng của truyện,Hai,0.8636797070503235,0.9496402740478516,0.7205339670181274,0.10189875960350037,0.22910630702972412
1993,Ý nào say đây không đúng khi nói về lời dẫn trực_tiếp trong văn_bản,Lời dẫn không đặt trong dấu ngoặc_kép,0.9279330372810364,0.947842001914978,0.9108093976974487,0.015246233902871609,0.0370326042175293
1994,Khái_niệm sau để chỉ phương_châm hội_thoại nào trong giao_tiếp Chỉ nói những điều mình tin là đúng hoặc có bằng_chứng xác_thực,Phương_châm về chất,0.5430440306663513,0.6218338012695312,0.43378108739852905,0.0797388032078743,0.1880527138710022
1995,Khái_niệm sau để chỉ phương_châm hội_thoại nào trong giao_tiếp Khi giao_tiếp cần nói ngắn_gọn rành_mạch tránh cách nói mơ_hồ,Phương_châm cách_thức,0.6877357363700867,0.7286767959594727,0.6438488960266113,0.034693434834480286,0.08482789993286133
1996,Lời dẫn gián_tiếp là,Nhắc lại lời hay ý của nhân_vật và có điều_chỉnh theo kiểu thuật lại không giữ nguyên_vẹn,0.7737190127372742,0.8172262907028198,0.7350509762763977,0.03372199833393097,0.08217531442642212
1997,Khái_niệm sau để chỉ phương_châm hội_thoại nào trong giao_tiếp nói phải có nội_dung nội_dung nói đáp_ứng nhu_cầu cuộc giao_tiếp không thừa hoặc không thiếu thông_tin,Phương_châm về lượng,0.7930685877799988,0.819451093673706,0.7680182456970215,0.0210184957832098,0.05143284797668457
1998,Mục_đích của văn_bản tự_sự là gì,Biểu_hiện con_người quy_luật đời_sống bày_tỏ tình_cảm thái_độ,0.7292534112930298,0.7398574948310852,0.7186492681503296,0.010604113340377808,0.021208226680755615
1999,Văn_bản điều_hành là văn_bản trình_bày theo mẫu chung và chịu trách_nhiệm pháp_lí về các ý_kiến nguyện_vọng của cá_nhân tập_thể đối_với cơ_quan quản_lí hay người lại bày_tỏ yêu_cầu quyết_định của người có thẩm_quyền đối_với người có trách_nhiệm thực_thi hoặc thoả_thuận giữa công_dân với nhau về lợi_ích và nghĩa_vụ đúng hay sai,Đúng,0.9717715382575989,0.9717715382575989,0.9717715382575989,0.0,0.0
2000,Văn_bản nghị_luận trình_bày vấn_đề gì,Trình_bày tư_tưởng quan_điểm đối_với tự_nhiên xã_hội con_người và tác_phẩm văn_học bằng các luận_điểm luận_cứ và cách lập_luận,0.719260036945343,0.8247042894363403,0.612145721912384,0.08678470551967621,0.2125585675239563
2001,Trong các loại văn_bản sau văn_bản nào không sử_dụng phương_thức biểu_cảm,Lời giới_thiệu một di_tích lịch_sử,0.8378686904907227,0.8750136494636536,0.7920464277267456,0.03442249447107315,0.08296722173690796
2002,Nhận_định sau đúng hay sai Văn_bản biểu_cảm khác văn_bản thuyết_minh Văn_bản biểu_cảm bày_tỏ trực_tiếp hoặc gián_tiếp tình_cảm cảm_xúc của con_người lừ đó lạo ra sự đồng_cảm xúc_động ở người đọc,Đúng,0.9956346750259399,0.9956346750259399,0.9956346750259399,0.0,0.0
2003,Các kiểu văn_bản có thay_thế được cho nhau không,Không,0.9526534080505371,0.9526534080505371,0.9526534080505371,0.0,0.0
2004,Kiểu văn_bản chính nào không được giới_thiệu trong sách Ngữ_văn 9,Văn_bản miêu_tả,0.9399004578590393,0.9465474486351013,0.9338331818580627,0.005206734407693148,0.012714266777038574
2005,Văn_bản nghị_luận việc đưa yếu_tố miêu_tả vào có ý_nghĩa gì,Tái_hiện cụ_thể sự_vật hiện_tượng,0.8161515593528748,0.8546013832092285,0.7965648770332336,0.02718973532319069,0.05803650617599487
2006,Ngôn_ngữ của văn_bản điều_hành hành_chính công_vụ có đặc_điểm gì,Chính_xác không dùng biện_pháp tu_từ,0.7847885489463806,0.7949469089508057,0.771682858467102,0.009723473340272903,0.023264050483703613
2007,Văn_bản nào sau đây thuộc văn_học nước_ngoài,Con chó Bấc,0.826855480670929,0.8753460049629211,0.7900042533874512,0.035799507051706314,0.08534175157546997
2008,Lỗ_Tấn viết tác_phẩm nào,Cố_hương,0.7032087445259094,0.7224068641662598,0.6771366596221924,0.01910996250808239,0.04527020454406738
2010,Các nhân_vật có trong truyện Cố_hương của Lỗ_Tấn,Tôi_Nhuận_Thổ mẹ tôi Thuỷ_Sinh Hai Dương cháu Hoàng,0.7948468327522278,0.8385177850723267,0.7075051665306091,0.06175994127988815,0.13101261854171753
2011,Văn_bản nào sau đây là văn_bản nghị_luận,Đấu_tranh cho một thế_giới hoà_bình,0.8208555579185486,0.845393717288971,0.8079742193222046,0.01735832542181015,0.03741949796676636
2012,Hình_ảnh con đường ở cuối tác_phẩm nên được hiểu theo nghĩa,Cả A và C đều đúng,0.6973185539245605,0.7487689852714539,0.6381022334098816,0.04551200196146965,0.11066675186157227
2013,Cốt_truyện của Cố_hương mói về,Xoay quanh những suy_tưởng của nhân_vật tôi về thân_phận của những người nông_dân nơi quê cũ và tương_lai của mình,0.8173171877861023,0.8353068828582764,0.8061894178390503,0.012839282862842083,0.029117465019226074
2014,Các phương_thức biểu_đạt trong văn_bản Cố_hương là gì,Tự_sự miêu_tả biểu_cảm lập_luận,0.8376476168632507,0.8601852059364319,0.7925723195075989,0.03187301754951477,0.06761288642883301
2015,Cảm_xúc chủ_đạo trong truyện là gì,Nỗi buồn,0.8603119254112244,0.8980931043624878,0.8321046233177185,0.02777726575732231,0.06598848104476929
2016,Câu văn sau được viết theo phương_thức nào Hắn đang đứng trong bếp khuôn_mặt tròn_trĩnh nước_da bánh_mật đầu đội mũ lông chiên bé tí_tẹo cổ đeo vòng bạc sáng_loáng,Miêu_tả,0.9205319881439209,0.991753339767456,0.8839010000228882,0.050367992371320724,0.10785233974456787
2017,Ý nào không phải là tính con_người Nhuận_Thổ trong hồi_ức của nhân_vật tôi,Là một chú bé nhiều chuyện lạ_lùng,0.9237721562385559,0.9420768022537231,0.8899298310279846,0.023956798017024994,0.052146971225738525
2018,Nội_dung đoạn văn sau nói về điều gì Trời Nhuận_Thổ hẳn biết nhiều chuyện lạ_lùng lắm kể không xiết Những chuyện đó bạn_bè tôi từ trước đến nay không ai biết cả Chúng_nó không biết là vì trong khi Nhuận_Thổ sống bên bờ biển thì chúng_nó cũng như tôi chỉ nhìn một mảnh trời vuông trên bốn bức tường cao bọc lấy cái sân thôi,Sự thán_phục của nhân_vật tôi trước sự hiểu_biết của Nhuận_Thổ,0.9780879020690918,0.9883281588554382,0.9646393060684204,0.009933443740010262,0.023688852787017822
2019,Nhân_vật tôi là nhân_vật trung_tâm của truyện vì,Vì qua nhân_vật này đã miêu_tả mọi thay_đổi của làng quê và nhân_vật Nhuận_Thổ,0.8347356915473938,0.8459835648536682,0.8204909563064575,0.010620865039527416,0.025492608547210693
2020,Nhân_vật trung_tâm của truyện hiện lên chủ_yếu ở phương_diện nào,Những hành_động cử_chỉ đối_với các nhân_vật khác,0.8715876936912537,0.9452276229858398,0.8291686177253723,0.05227159336209297,0.11605900526046753
2021,Nhà_văn Lỗ_Tấn đã học qua những ngành nào,Hàng_hải địa_chất y_học văn_học,0.8690387606620789,0.8991413712501526,0.8496354818344116,0.02158033475279808,0.04950588941574097
2022,Từ Cố_hương có nghĩa là gì,Quê cũ,0.8518516421318054,0.943274974822998,0.7488042116165161,0.07981669902801514,0.19447076320648193
2023,Nhân_vật trung_tâm của Cố_hương là gì,Nhuận_Thổ,0.8235940933227539,0.8915842175483704,0.7811785936355591,0.048565395176410675,0.11040562391281128
2036,Các phương_thức biểu_đạt trong văn_bản Cố_hương là gì,Lập_luận miêu_tả tự_sự thuyết_minh,0.0,0.0,0.0,0.0,0.0
2058,Vấn_đề chủ_yếu được nói tới trong văn_bản Phong_cách Hồ_Chí_Minh là gì,Phong_cách làm_việc và nếp sống của Chủ_Tịch Hồ_Chí_Minh,0.924027681350708,0.9328088164329529,0.91718590259552,0.006523786578327417,0.015622913837432861
2059,Để làm nổi_bật lối sống rất giản_dị của Chủ_Tịch Hồ_Chí_Minh tác_giả đã sử_dụng phương_thức lập_luận nào,Chứng_minh,0.98552006483078,0.9896650314331055,0.9817469716072083,0.0032432072330266237,0.007918059825897217
2060,Trong bài viết Phong_cách Hồ_Chí_Minh tác_giả so_sánh lối sống của Bác_Hồ với lối sống những_ai,Các danh_nho Việt_Nam thời xưa,0.8864615559577942,0.9804596900939941,0.7880445122718811,0.07861528545618057,0.19241517782211304
2061,Vì sao văn_bản Đấu_tranh cho một thế_giới hoà_bình của Mácket được coi là một văn_bản nhật_dụng,Vì nó bàn về một vấn_đề lớn_lao luôn được đặt ra ở mọi thời,0.9043424129486084,0.9151544570922852,0.8943151235580444,0.008525697514414787,0.020839333534240723
2062,Nội_dung nào không được đặt ra trong văn_bản Đấu_tranh cho một thế_giới hoà_bình của Mácket,Cần chạy_đua_vũ_trang để chống lại chiến_tranh_hạt_nhân,0.8964393138885498,0.9233084917068481,0.8793210983276367,0.01923595741391182,0.043987393379211426
2063,Nhận_định nào nói đúng nhất về văn_bản Tuyên_bố thế_giới về sự sống_còn quyền được bảo_vệ và phát_triển của trẻ_em,Là một văn_bản nhật_dụng,0.9034407734870911,0.93316251039505,0.884787917137146,0.02124323882162571,0.04837459325790405
2064,Những vấn_đề nêu ra trong văn_bản Tuyên_bố thế_giới về sự sống_còn quyền được bảo_vệ và phát_triển của trẻ_em tuyên_bố trực_tiếp liên_quan đến bối_cảnh thế_giới vào thời_điểm nào,Những năm đầu thế_kỉ XX,0.9910473227500916,0.9967748522758484,0.986533522605896,0.004268181510269642,0.010241329669952393
2065,Truyền_kì mạn lục có nghĩa là gì,Ghi_chép tản_mạn những điều kì_lạ vẫn được lưu_truyền,0.8851168751716614,0.897795557975769,0.8757997751235962,0.009289011359214783,0.02199578285217285
2066,Câu văn nào khái_quát được vẻ đẹp toàn_diện của nhân_vật Vũ_Nương,Vũ_Thị_Thiết ngườì con gái quê ở Nam_Xương tính đã thuỳ_mị nết_na lại thêm tư dung tốt_đẹp,0.5929421186447144,0.6140266060829163,0.5718576908111572,0.021084457635879517,0.04216891527175903
2067,Từ xanh trong câu sau_này trời xét lòng lành ban cho phúc_đức giống dòng tươi_tốt con_cháu đông đàn xanh kia quyết chẳng phụ con cũng như con đã chẳng phụ mẹ dùng để chỉ cái gì,Ông trời,0.9217593669891357,0.9502586126327515,0.8896651268005371,0.024867456406354904,0.060593485832214355
2068,Người viết Chiếu cầu_hiền là ai,Ngô_Thì Nhậm,0.8481256365776062,0.8963816165924072,0.7804208993911743,0.04929780587553978,0.11596071720123291
2069,Phẩm_chất chủ_yếu nào của người nông_dân được Nguyễn_Đình_Chiểu ngợi_ca trong Văn_tế nghĩa_sĩ Cần_Giuộc,Dũng_cảm chiến_đấu hi_sinh vì Tổ_quốc,0.761945903301239,0.894258975982666,0.527336597442627,0.16634580492973328,0.36692237854003906
2070,Tác_phẩm nào đã nói đến sự hi_sinh thầm_lặng của người phụ_nữ,Thương vợ,0.8227605223655701,0.9049365520477295,0.663809061050415,0.11241728067398071,0.24112749099731445
2071,Trong số những văn_bản dưới đây văn_bản nào được viết theo thể hát_nói,Bài ca phong_cảnh Hương_Sơn,0.9000868797302246,0.9113609790802002,0.8915399312973022,0.008318500593304634,0.01982104778289795
2073,Vì sao viên quản ngục trong Chữ người tử_tù nhận mình là kẻ mê_muội,Đã không nhận rõ lẽ sống cao_đẹp của con_người,0.8835815787315369,0.9196518063545227,0.8481934666633606,0.029176732525229454,0.07145833969116211
2074,Trong đoạn trích Hạnh_phúc của một tang_gia tiếng cười trào_phúng và lòng căm_phẫn của tác_giả Vũ_Trọng_Phụng nhằm vào đối_tượng nào,Cả ba ý trên,0.7854182124137878,0.8085277676582336,0.7712715864181519,0.01647740788757801,0.03725618124008179
2075,Những lời_nói cuối_cùng của Chí_Phèo thể_hiện tâm_trạng nào,Uất_ức tuyệt_vọng vì bị cự_tuyệt quyền làm người,0.865223228931427,0.9071205854415894,0.8227843046188354,0.03443227335810661,0.0843362808227539
2076,Dòng nào nêu đầy_đủ và chính_xác tác_dụng của việc sử_dụng thành_ngữ,Sinh_động hàm_súc giàu hình_ảnh cảm_xúc,0.9082625508308411,0.9208337068557739,0.9000935554504395,0.009021187201142311,0.020740151405334473
2077,Trong đoạn thơ Lặn_lội thân cò khi quãng vắng Eo_sèo mặt_nước buổi đò đông Một duyên hai nợ âu đành phận Năm nắng mười mưa dám quản công Trần_Tế_Xương_Thương vợ có mấy thành_ngữ,Bốn,0.9675652980804443,0.9843149185180664,0.9519439339637756,0.01323945727199316,0.03237098455429077
2078,Trong hai câu_thơ Mõ thảm không khua mà cũng cốc Chuông sầu chẳng đánh cớ_sao om Hồ_Xuân_Hương_Tự tình có hiện_tượng sử_dụng từ_ngữ theo phương_thức chuyển_nghĩa nào,Ẩn_dụ,0.95655757188797,0.9683841466903687,0.9333378076553345,0.016419818624854088,0.03504633903503418
2079,Dòng nào nêu đầy_đủ và chính_xác những thành_phần câu có tác_dụng liên_kết ý trong văn_bản,Chủ_ngữ trong kiểu câu bị_động khởi ngữ trạng_ngữ chỉ tình_huống,0.8760105967521667,0.9087867736816406,0.8258360624313354,0.03602992370724678,0.08295071125030518
