Title,Link
Trắc nghiệm Phân tích chi tiết tác phẩm Mây và sóng,https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-phan-tich-chi-tiet-tac-pham-may-va-song
Trắc nghiệm Ngữ văn 9 Ôn tập về thơ  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-on-tap-ve-tho-co-dap-an
Trắc nghiệm Ngữ văn 9 Nghĩa tường minh và hàm ý (tiếp theo)  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-nghia-tuong-minh-va-ham-y-tiep-theo-co-dap-an
Trắc nghiệm Ngữ văn 9 Tổng kết phần văn bản nhật dụng  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-tong-ket-phan-van-ban-nhat-dung-co-dap-an
Trắc nghiệm  Lý thuyết về tổng kết phần văn bản nhật dụng,https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ly-thuyet-ve-tong-ket-phan-van-ban-nhat-dung
Trắc nghiệm Ngữ văn 9 Kiểm tra về thơ  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-kiem-tra-ve-tho-co-dap-an
Trắc nghiệm Ngữ văn 9 Chương trình địa phương (phần Tiếng Việt) kì 2  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-chuong-trinh-dia-phuong-phan-tieng-viet-ki-2-co-dap-an
Trắc nghiệm Ngữ văn 9 Bến quê  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-ben-que-co-dap-an
Trắc nghệm Tìm hiểu chung về tác phẩm Bến Quê,https://vietjack.me/kiem-tra-thi-thu/trac-nghem-tim-hieu-chung-ve-tac-pham-ben-que
Trắc nghiệm Phân tích chi tiết tác phẩm Bến Quê,https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-phan-tich-chi-tiet-tac-pham-ben-que
Trắc nghiệm Vài nét về tác giả Nguyễn Minh Châu,https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-vai-net-ve-tac-gai-nguyen-minh-chau
Trắc nghiệm Ngữ văn 9 Ôn tập Tiếng Việt  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-on-tap-tieng-viet-co-dap-an
"Trắc nghiệm Ngữ văn 9  Luyện nói: Nghị luận về một đoạn thơ, bài thơ (có đáp án)",https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-luyen-noi-nghi-luan-ve-mot-doan-tho-bai-tho-co-dap-an
Trắc nghiệm Ngữ văn 9 Những ngôi sao xa xôi  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-nhung-ngoi-sao-xa-xoi-co-dap-an
Trắc nghiệm Vài nét về tác giả Lê Minh Khuê,https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-vai-net-ve-tac-gia-le-minh-khue
Trắc nghiệm Tìm hiểu chung về tác phẩm Những ngôi sao xa xôi,https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-tim-hieu-chung-ve-tac-pham-nhung-ngoi-sao-xa-xoi
Trắc nghiệm Phân tích chi tiết tác phẩm Những ngôi sao xa xôi,https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-phan-tich-chi-tiet-tac-pham-nhung-ngoi-sao-xa-xoi
Trắc nghiệm Ngữ văn 9 Biên bản  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-bien-ban-co-dap-an
Trắc nghiệm Lý thuyết về biên bản,https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ly-thuyet-ve-bien-ban
Trắc nghiệm Ngữ văn 9 Rô-bin-xơn ngoài đảo hoang  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-ro-bin-xon-ngoai-dao-hoang-co-dap-an
Trắc nghiệm Ngữ văn 9 Tổng kết về ngữ pháp (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-tong-ket-ve-ngu-phap-co-dap-an
Trắc nghiệm Ngữ văn 9 Luyện tập viết biên bản  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-luyen-tap-viet-bien-ban-co-dap-an
Trắc nghiệm Ngữ văn 9 Hợp đồng  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-hop-dong-co-dap-an
Trắc nghiệm Ngữ văn 9 Bố của Xi-Mông  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-bo-cua-xi-mong-co-dap-an
Trắc nghiệm Ngữ văn 9 Ôn tập về truyện  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-on-tap-ve-truyen-co-dap-an
Trắc nghiệm Ngữ văn 9 Tổng kết về ngữ pháp (tiếp theo)  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-tong-ket-ve-ngu-phap-tiep-theo-co-dap-an
Trắc nghiệm Ngữ văn 9 Con chó Bấc  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-con-cho-bac-co-dap-an
Trắc nghiệm Ngữ văn 9 Kiểm tra về truyện  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-kiem-tra-ve-truyen-co-dap-an
Trắc nghiệm Ngữ văn 9 Kiểm tra phần Tiếng Việt kì 2 (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-kiem-tra-phan-tieng-viet-ki-2-co-dap-an
Trắc nghiệm Ngữ văn 9 Luyện tập viết hợp đồng  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-luyen-tap-viet-hop-dong-co-dap-an
Trắc nghiệm Ngữ văn 9 Bắc Sơn  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-bac-son-co-dap-an
Trắc nghiệm Ngữ văn 9 Tổng kết Văn học nước ngoài  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-tong-ket-van-hoc-nuoc-ngoai-co-dap-an
Trắc nghiệm Ngữ văn 9 Tổng kết phần Tập làm văn  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-tong-ket-phan-tap-lam-van-co-dap-an
Trắc nghiệm Ngữ văn 9 Tôi và chúng ta  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-toi-va-chung-ta-co-dap-an
Trắc nghiệm Ngữ văn 9 Tổng kết phần Văn học  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-tong-ket-phan-van-hoc-co-dap-an
Trắc nghiệm Ngữ văn 9 Kiểm tra tổng hợp cuối năm (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-kiem-tra-tong-hop-cuoi-nam-co-dap-an
Trắc nghiệm Ngữ văn 9 Tổng kết phần Văn học (tiếp theo)  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-tong-ket-phan-van-hoc-tiep-theo-co-dap-an
Trắc nghiệm Ngữ văn 9 Thư (điện) chúc mừng và thăm hỏi  (có đáp án),https://vietjack.me/kiem-tra-thi-thu/trac-nghiem-ngu-van-9-thu-dien-chuc-mung-va-tham-hoi-co-dap-an
Đề thi Ngữ văn 9 giữa kì 1 có lời giải,https://vietjack.me/kiem-tra-thi-thu/de-thi-ngu-van-9-giua-ki-1-co-loi-giai
